Quality,RuleText
0.0606300719,WBC >= 9640 & (SEX < 0.5) & (TEMPI >= 36.8499985) & SBP >= 1.5 & (LYMPHO < 18.3499985) & AGE >= 7.5
0.0181831848,LYMPHO < 15.6499996 & SEX >= 0.5 & (TEMPI >= 36.8499985) & SBP >= 1.5 & (LYMPHO < 18.3499985) & AGE >= 7.5
0.127245694,(LYMPHO >= 15.6499996) & SEX >= 0.5 & (TEMPI >= 36.8499985) & SBP >= 1.5 & (LYMPHO < 18.3499985) & AGE >= 7.5
-0.0463887826,TEMPI < 36.5499992 & (TEMPI < 37.8499985) & (AGE < 8.5) & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
-0.101725869,(TEMPI >= 36.5499992) & (TEMPI < 37.8499985) & (AGE < 8.5) & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
0.0951025411,TEMPI < 38.0499992 & TEMPI >= 37.8499985 & (AGE < 8.5) & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
-0.0771798342,(TEMPI >= 38.0499992) & TEMPI >= 37.8499985 & (AGE < 8.5) & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
-0.0692074373,LYMPHO < 24 & LYMPHO < 33.9500008 & AGE >= 8.5 & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
0.0287691094,(LYMPHO >= 24) & LYMPHO < 33.9500008 & AGE >= 8.5 & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
-0.100974344,WBC < 5065 & (LYMPHO >= 33.9500008) & AGE >= 8.5 & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
0.00724823866,(WBC >= 5065) & (LYMPHO >= 33.9500008) & AGE >= 8.5 & (HCT >= 29.8999996) & LYMPHO >= 18.3499985 & AGE >= 7.5
-0.0989874378,HRI < 97.5 & SOB < 0.5 & LYMPHO < 10.9499998 & (AGE < 7.5)
0.0766685754,(SBP < 1.5) & (HRI >= 97.5) & SOB < 0.5 & LYMPHO < 10.9499998 & (AGE < 7.5)
-0.0271797124,SBP >= 1.5 & (HRI >= 97.5) & SOB < 0.5 & LYMPHO < 10.9499998 & (AGE < 7.5)
0.0657553375,DBP < 1.5 & LYMPHO < 8.5 & (SOB >= 0.5) & LYMPHO < 10.9499998 & (AGE < 7.5)
0.138809249,HRI < 100.5 & (LYMPHO >= 8.5) & (SOB >= 0.5) & LYMPHO < 10.9499998 & (AGE < 7.5)
0.0389565267,(HRI >= 100.5) & (LYMPHO >= 8.5) & (SOB >= 0.5) & LYMPHO < 10.9499998 & (AGE < 7.5)
0.0624154806,HRI < 80.5 & LYMPHO < 12.5500002 & TEMPI < 38.0499992 & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.0824245736,(HRI >= 80.5) & LYMPHO < 12.5500002 & TEMPI < 38.0499992 & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.0184672158,HGB < 8.10000038 & (LYMPHO >= 12.5500002) & TEMPI < 38.0499992 & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.0248086434,HRI < 111.5 & DM >= 0.5 & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
0.0722865686,(HRI >= 111.5) & DM >= 0.5 & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
0.115295343,(SBP >= 2.5) & (TEMPI >= 36.9500008) & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0984485596,(TEMPI < 37.9000015) & HRI < 99.5 & (AGE < 8.5) & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0192047656,TEMPI >= 37.9000015 & HRI < 99.5 & (AGE < 8.5) & LYMPHO >= 20.5499992 & AGE >= 7.5
0.0742104501,LYMPHO < 26.0499992 & (HRI >= 99.5) & (AGE < 8.5) & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0542356446,(LYMPHO >= 26.0499992) & (HRI >= 99.5) & (AGE < 8.5) & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0595963784,(AGE < 6.5) & (DBP >= 1.5) & LYMPHO < 8.5 & (SOB >= 0.5) & LYMPHO < 10.9499998 & (AGE < 7.5)
0.0187268369,AGE >= 6.5 & (DBP >= 1.5) & LYMPHO < 8.5 & (SOB >= 0.5) & LYMPHO < 10.9499998 & (AGE < 7.5)
-0.105777316,(SOB < 0.5) & (HGB >= 8.10000038) & (LYMPHO >= 12.5500002) & TEMPI < 38.0499992 & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.0801811069,SOB >= 0.5 & (HGB >= 8.10000038) & (LYMPHO >= 12.5500002) & TEMPI < 38.0499992 & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.093073681,(LYMPHO < 33.9499969) & (SOB < 0.5) & (DM < 0.5) & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.00934514124,LYMPHO >= 33.9499969 & (SOB < 0.5) & (DM < 0.5) & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
-0.0641188323,(HGB < 13.5) & SOB >= 0.5 & (DM < 0.5) & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
0.0439604223,HGB >= 13.5 & SOB >= 0.5 & (DM < 0.5) & (TEMPI >= 38.0499992) & (LYMPHO >= 10.9499998) & (AGE < 7.5)
0.00882863998,SOB < 0.5 & LYMPHO < 8.64999962 & TEMPI < 37.5499992 & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
0.0622972324,(SOB >= 0.5) & LYMPHO < 8.64999962 & TEMPI < 37.5499992 & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
0.0332911275,TEMPI < 36.0499992 & (LYMPHO >= 8.64999962) & TEMPI < 37.5499992 & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0608382188,(TEMPI >= 36.0499992) & (LYMPHO >= 8.64999962) & TEMPI < 37.5499992 & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0605448857,TEMPI < 38.1999969 & LYMPHO < 12.6499996 & (TEMPI >= 37.5499992) & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
0.0448343605,(TEMPI >= 38.1999969) & LYMPHO < 12.6499996 & (TEMPI >= 37.5499992) & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
0.117494285,(TEMPI < 38.5999985) & (LYMPHO >= 12.6499996) & (TEMPI >= 37.5499992) & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0743333921,TEMPI >= 38.5999985 & (LYMPHO >= 12.6499996) & (TEMPI >= 37.5499992) & (AGE < 8.5) & (LYMPHO < 20.5499992) & AGE >= 7.5
0.0550882518,(HRI < 94.5) & LYMPHO < 17.9500008 & TEMPI < 36.9500008 & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0303080473,HRI >= 94.5 & LYMPHO < 17.9500008 & TEMPI < 36.9500008 & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0839019045,SOB < 0.5 & (LYMPHO >= 17.9500008) & TEMPI < 36.9500008 & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
0.0154862469,(SOB >= 0.5) & (LYMPHO >= 17.9500008) & TEMPI < 36.9500008 & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
0.097103931,TEMPI < 37.4500008 & SBP < 2.5 & (TEMPI >= 36.9500008) & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.0449630357,(TEMPI >= 37.4500008) & SBP < 2.5 & (TEMPI >= 36.9500008) & AGE >= 8.5 & (LYMPHO < 20.5499992) & AGE >= 7.5
-0.018360395,HRI < 73 & LYMPHO < 33.9500008 & HGB < 12.4499998 & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
0.0889381096,(HRI >= 73) & LYMPHO < 33.9500008 & HGB < 12.4499998 & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0877710804,LYMPHO < 47.6500015 & (LYMPHO >= 33.9500008) & HGB < 12.4499998 & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
0.0171044972,(LYMPHO >= 47.6500015) & (LYMPHO >= 33.9500008) & HGB < 12.4499998 & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0893185064,LYMPHO < 40.4500008 & DM < 0.5 & (HGB >= 12.4499998) & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0204472672,(LYMPHO >= 40.4500008) & DM < 0.5 & (HGB >= 12.4499998) & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
0.0275169406,TEMPI < 36.6500015 & (DM >= 0.5) & (HGB >= 12.4499998) & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
-0.0340875648,(TEMPI >= 36.6500015) & (DM >= 0.5) & (HGB >= 12.4499998) & AGE >= 8.5 & LYMPHO >= 20.5499992 & AGE >= 7.5
0.0493010432,(HRI >= 103) & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
0.103864424,WBC >= 9165 & (PLT < 282500) & (SOB >= 0.5) & AGE >= 7.5
-0.0792925432,PLT < 350000 & PLT >= 282500 & (SOB >= 0.5) & AGE >= 7.5
-0.0856457651,(SEX < 0.5) & HRI < 103 & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
0.00912435632,SEX >= 0.5 & HRI < 103 & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
-0.104005948,(WBC >= 2805) & HRI >= 62.5 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0823889002,WBC < 5865 & (AGE < 6.5) & PLT < 172500 & SOB >= 0.5 & (AGE < 7.5)
0.00377215864,(WBC >= 5865) & (AGE < 6.5) & PLT < 172500 & SOB >= 0.5 & (AGE < 7.5)
-0.00588371651,(SEX < 0.5) & AGE >= 6.5 & PLT < 172500 & SOB >= 0.5 & (AGE < 7.5)
0.144299731,SEX >= 0.5 & AGE >= 6.5 & PLT < 172500 & SOB >= 0.5 & (AGE < 7.5)
-0.00201639859,HCT < 33.8499985 & (WBC < 7165) & (PLT >= 172500) & SOB >= 0.5 & (AGE < 7.5)
-0.103502847,(HCT >= 33.8499985) & (WBC < 7165) & (PLT >= 172500) & SOB >= 0.5 & (AGE < 7.5)
-0.0679741427,(PLT >= 314000) & WBC >= 7165 & (PLT >= 172500) & SOB >= 0.5 & (AGE < 7.5)
0.111807466,(PLT >= 165500) & (PLT < 206000) & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
0.0280675776,(HGB >= 9.60000038) & PLT >= 206000 & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
0.0522297695,WBC >= 11280 & (AGE < 8.5) & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
0.0357781276,(SEX < 0.5) & (PLT >= 350000) & PLT >= 282500 & (SOB >= 0.5) & AGE >= 7.5
-0.0410616845,SEX >= 0.5 & (PLT >= 350000) & PLT >= 282500 & (SOB >= 0.5) & AGE >= 7.5
-0.00827631634,HCT < 36.1500015 & (AGE < 6.5) & (HRI < 62.5) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0932153612,(HCT >= 36.1500015) & (AGE < 6.5) & (HRI < 62.5) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0675710738,HRI < 60.5 & AGE >= 6.5 & (HRI < 62.5) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
0.0975280628,(HRI >= 60.5) & AGE >= 6.5 & (HRI < 62.5) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
0.0398071222,HCT < 36.3499985 & WBC < 2805 & HRI >= 62.5 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0807394758,(HCT >= 36.3499985) & WBC < 2805 & HRI >= 62.5 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
0.0724138841,HCT < 38.1500015 & PLT < 314000 & WBC >= 7165 & (PLT >= 172500) & SOB >= 0.5 & (AGE < 7.5)
-0.0322662555,(HCT >= 38.1500015) & PLT < 314000 & WBC >= 7165 & (PLT >= 172500) & SOB >= 0.5 & (AGE < 7.5)
0.0651450381,HCT < 28.9500008 & PLT < 165500 & (PLT < 206000) & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
-0.0142887905,(HCT >= 28.9500008) & PLT < 165500 & (PLT < 206000) & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
-0.0903424546,WBC < 5505 & HGB < 9.60000038 & PLT >= 206000 & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
-0.0151060522,(WBC >= 5505) & HGB < 9.60000038 & PLT >= 206000 & HCT < 30.8499985 & SOB < 0.5 & AGE >= 7.5
-0.0853514075,HRI < 99.5 & (WBC < 11280) & (AGE < 8.5) & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
-0.00968293473,(HRI >= 99.5) & (WBC < 11280) & (AGE < 8.5) & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
-0.0446812324,HGB < 10.9499998 & (HCT < 39.1500015) & AGE >= 8.5 & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
0.0123013845,(HGB >= 10.9499998) & (HCT < 39.1500015) & AGE >= 8.5 & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
-0.00619968353,HRI < 76.5 & HCT >= 39.1500015 & AGE >= 8.5 & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
-0.101611339,(HRI >= 76.5) & HCT >= 39.1500015 & AGE >= 8.5 & (HCT >= 30.8499985) & SOB < 0.5 & AGE >= 7.5
-0.0256169625,HCT < 45.2999992 & DM < 0.5 & (WBC < 9165) & (PLT < 282500) & (SOB >= 0.5) & AGE >= 7.5
0.092519857,(HCT >= 45.2999992) & DM < 0.5 & (WBC < 9165) & (PLT < 282500) & (SOB >= 0.5) & AGE >= 7.5
-0.0108833443,HCT < 33.4500008 & (DM >= 0.5) & (WBC < 9165) & (PLT < 282500) & (SOB >= 0.5) & AGE >= 7.5
0.107030332,(HCT >= 33.4500008) & (DM >= 0.5) & (WBC < 9165) & (PLT < 282500) & (SOB >= 0.5) & AGE >= 7.5
0.0673970357,HTN >= 0.5 & (TEMPI >= 38.8499985) & (SOB < 0.5) & (AGE < 7.5)
-0.012170068,HCT >= 44.8499985 & (WBC < 5385) & SOB >= 0.5 & (AGE < 7.5)
-0.0892448947,(AGE < 5.5) & WBC >= 5385 & SOB >= 0.5 & (AGE < 7.5)
-0.0911217928,HCT >= 41.7999992 & (BMI < 2.5) & SOB < 0.5 & AGE >= 7.5
0.0961620435,(TEMPI < 37.6999969) & (HRI >= 102) & (SOB >= 0.5) & AGE >= 7.5
-0.00100683642,TEMPI >= 37.6999969 & (HRI >= 102) & (SOB >= 0.5) & AGE >= 7.5
-0.0772687346,BMI >= 1.5 & HCT < 31.1500015 & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.0673032925,HRI < 260 & (HTN < 0.5) & (TEMPI >= 38.8499985) & (SOB < 0.5) & (AGE < 7.5)
-0.0250697583,HCT < 31.2000008 & (HCT < 44.8499985) & (WBC < 5385) & SOB >= 0.5 & (AGE < 7.5)
-0.101078168,(HCT >= 31.2000008) & (HCT < 44.8499985) & (WBC < 5385) & SOB >= 0.5 & (AGE < 7.5)
0.0336300954,WBC < 4885 & HCT < 30.8499985 & BMI >= 2.5 & SOB < 0.5 & AGE >= 7.5
-0.0154084107,(WBC >= 4885) & HCT < 30.8499985 & BMI >= 2.5 & SOB < 0.5 & AGE >= 7.5
-0.0116059538,WBC >= 10715 & (HCT >= 30.8499985) & BMI >= 2.5 & SOB < 0.5 & AGE >= 7.5
0.101136148,WBC < 6865 & (TEMPI >= 37.6999969) & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
0.106636219,WBC < 5270 & (BMI < 1.5) & HCT < 31.1500015 & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.0513804853,(WBC >= 5270) & (BMI < 1.5) & HCT < 31.1500015 & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.09152776,(AGE < 6.5) & HRI < 62.5 & (HCT >= 31.1500015) & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
0.0116372267,AGE >= 6.5 & HRI < 62.5 & (HCT >= 31.1500015) & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.0503644161,WBC < 2805 & (HRI >= 62.5) & (HCT >= 31.1500015) & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.103031531,(WBC >= 2805) & (HRI >= 62.5) & (HCT >= 31.1500015) & TEMPI < 38.8499985 & (SOB < 0.5) & (AGE < 7.5)
-0.00610424718,(AGE < 6.5) & (HRI >= 260) & (HTN < 0.5) & (TEMPI >= 38.8499985) & (SOB < 0.5) & (AGE < 7.5)
-0.0213383343,AGE >= 6.5 & (HRI >= 260) & (HTN < 0.5) & (TEMPI >= 38.8499985) & (SOB < 0.5) & (AGE < 7.5)
-0.0104181804,HTN < 0.5 & WBC < 5830 & AGE >= 5.5 & WBC >= 5385 & SOB >= 0.5 & (AGE < 7.5)
0.143565163,(HTN >= 0.5) & WBC < 5830 & AGE >= 5.5 & WBC >= 5385 & SOB >= 0.5 & (AGE < 7.5)
-0.0304463301,TEMPI < 37.3499985 & (WBC >= 5830) & AGE >= 5.5 & WBC >= 5385 & SOB >= 0.5 & (AGE < 7.5)
0.0409837216,(TEMPI >= 37.3499985) & (WBC >= 5830) & AGE >= 5.5 & WBC >= 5385 & SOB >= 0.5 & (AGE < 7.5)
0.0357081108,HCT < 29.4500008 & WBC < 4995 & (HCT < 41.7999992) & (BMI < 2.5) & SOB < 0.5 & AGE >= 7.5
-0.0528320968,(HCT >= 29.4500008) & WBC < 4995 & (HCT < 41.7999992) & (BMI < 2.5) & SOB < 0.5 & AGE >= 7.5
0.0573849678,WBC < 5870 & (WBC >= 4995) & (HCT < 41.7999992) & (BMI < 2.5) & SOB < 0.5 & AGE >= 7.5
-0.00907516386,(WBC >= 5870) & (WBC >= 4995) & (HCT < 41.7999992) & (BMI < 2.5) & SOB < 0.5 & AGE >= 7.5
-0.0872405246,(HCT < 44.5999985) & (WBC < 10715) & (HCT >= 30.8499985) & BMI >= 2.5 & SOB < 0.5 & AGE >= 7.5
-0.0113571361,HCT >= 44.5999985 & (WBC < 10715) & (HCT >= 30.8499985) & BMI >= 2.5 & SOB < 0.5 & AGE >= 7.5
-0.0851374492,BMI < 4.5 & WBC < 6660 & TEMPI < 37.6999969 & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
0.00497524813,(BMI >= 4.5) & WBC < 6660 & TEMPI < 37.6999969 & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
0.0679094717,(HCT < 37.2999992) & (WBC >= 6660) & TEMPI < 37.6999969 & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
-0.0305239465,HCT >= 37.2999992 & (WBC >= 6660) & TEMPI < 37.6999969 & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
-0.0499533489,WBC < 8965 & (WBC >= 6865) & (TEMPI >= 37.6999969) & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
0.0510729142,(WBC >= 8965) & (WBC >= 6865) & (TEMPI >= 37.6999969) & HRI < 102 & (SOB >= 0.5) & AGE >= 7.5
-0.0760852024,BMI >= 1.5 & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
-0.024017496,HCT < 33.0999985 & (WBC < 4660) & SOB >= 0.5 & (AGE < 7.5)
-0.0989908725,(HCT >= 33.0999985) & (WBC < 4660) & SOB >= 0.5 & (AGE < 7.5)
0.0478756689,(HRI < 71) & TEMPI < 36.8499985 & WBC >= 9550 & AGE >= 7.5
0.108372189,(TEMPI < 37.3499985) & (TEMPI >= 36.8499985) & WBC >= 9550 & AGE >= 7.5
-0.0360299908,TEMPI < 37.25 & (BMI < 1.5) & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
0.104227796,(TEMPI >= 37.25) & (BMI < 1.5) & HCT < 31.1500015 & (SOB < 0.5) & (AGE < 7.5)
-0.00624403497,DEMEN >= 0.5 & TEMPI < 38.8499985 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0683801025,HRI < 112 & (TEMPI >= 38.8499985) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
0.0124915326,(HRI >= 115.5) & BMI < 3.5 & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
0.0689452589,WBC < 2805 & HRI < 116 & (AGE < 8.5) & (WBC < 9550) & AGE >= 7.5
0.00673441729,(WBC < 6370) & (HRI >= 116) & (AGE < 8.5) & (WBC < 9550) & AGE >= 7.5
0.101967409,WBC >= 6370 & (HRI >= 116) & (AGE < 8.5) & (WBC < 9550) & AGE >= 7.5
-0.0826053843,HRI < 101.5 & HRI >= 71 & TEMPI < 36.8499985 & WBC >= 9550 & AGE >= 7.5
0.0348633304,(HRI >= 101.5) & HRI >= 71 & TEMPI < 36.8499985 & WBC >= 9550 & AGE >= 7.5
0.0812342167,HRI < 82 & TEMPI >= 37.3499985 & (TEMPI >= 36.8499985) & WBC >= 9550 & AGE >= 7.5
-0.0132796736,(HRI >= 82) & TEMPI >= 37.3499985 & (TEMPI >= 36.8499985) & WBC >= 9550 & AGE >= 7.5
-0.103808202,(AGE < 6.5) & (DEMEN < 0.5) & TEMPI < 38.8499985 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.081938915,AGE >= 6.5 & (DEMEN < 0.5) & TEMPI < 38.8499985 & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0254169088,(AGE < 5.5) & (HRI >= 112) & (TEMPI >= 38.8499985) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
0.0345214792,AGE >= 5.5 & (HRI >= 112) & (TEMPI >= 38.8499985) & (HCT >= 31.1500015) & (SOB < 0.5) & (AGE < 7.5)
-0.0829892084,DM < 0.5 & HRI < 115.5 & BMI < 3.5 & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
-0.0290276501,(DM >= 0.5) & HRI < 115.5 & BMI < 3.5 & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
-0.0646731257,HRI < 94.5 & (AGE < 5.5) & (BMI >= 3.5) & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
-0.0146306623,(HRI >= 94.5) & (AGE < 5.5) & (BMI >= 3.5) & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
0.0177847482,(HCT < 41.8000031) & AGE >= 5.5 & (BMI >= 3.5) & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
0.0962237939,HCT >= 41.8000031 & AGE >= 5.5 & (BMI >= 3.5) & WBC >= 4660 & SOB >= 0.5 & (AGE < 7.5)
-0.0693896487,(DEMEN < 0.5) & (WBC >= 2805) & HRI < 116 & (AGE < 8.5) & (WBC < 9550) & AGE >= 7.5
-0.00154536858,DEMEN >= 0.5 & (WBC >= 2805) & HRI < 116 & (AGE < 8.5) & (WBC < 9550) & AGE >= 7.5
-0.0967411324,TEMPI < 37.0499992 & (HRI < 70.5) & BMI < 10.000001 & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
-0.0114311269,(TEMPI >= 37.0499992) & (HRI < 70.5) & BMI < 10.000001 & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
-0.0343195908,(WBC < 6550) & HRI >= 70.5 & BMI < 10.000001 & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
0.0401303954,WBC >= 6550 & HRI >= 70.5 & BMI < 10.000001 & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
0.0382394902,WBC < 4700 & WBC < 5635 & (BMI >= 10.000001) & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
0.146071061,(WBC >= 4700) & WBC < 5635 & (BMI >= 10.000001) & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
-0.0389712751,SOB < 0.5 & (WBC >= 5635) & (BMI >= 10.000001) & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
0.0295699593,(SOB >= 0.5) & (WBC >= 5635) & (BMI >= 10.000001) & AGE >= 8.5 & (WBC < 9550) & AGE >= 7.5
0.0280325059,DEMEN >= 0.5 & (AGE < 6.5)
-0.00480330735,HGB < 8.05000019 & (DEMEN < 0.5) & (AGE < 6.5)
0.03594625,PLT < 133500 & HRI >= 113 & PLT < 195500 & AGE >= 6.5
0.169454932,(PLT >= 133500) & HRI >= 113 & PLT < 195500 & AGE >= 6.5
-0.0764056891,PLT < 82500 & PLT < 99000 & (HGB >= 8.05000019) & (DEMEN < 0.5) & (AGE < 6.5)
0.0245753676,(PLT >= 82500) & PLT < 99000 & (HGB >= 8.05000019) & (DEMEN < 0.5) & (AGE < 6.5)
-0.102561317,(HGB >= 10.8500004) & (PLT >= 99000) & (HGB >= 8.05000019) & (DEMEN < 0.5) & (AGE < 6.5)
0.11072018,HGB < 10.75 & (DM >= 0.5) & (HRI < 113) & PLT < 195500 & AGE >= 6.5
0.0152508216,HGB >= 15.4499998 & HRI < 101.5 & (AGE < 8.5) & (PLT >= 195500) & AGE >= 6.5
0.0606580935,DBP >= 3.5 & DM < 0.5 & AGE >= 8.5 & (PLT >= 195500) & AGE >= 6.5
-0.0620824285,HTN < 0.5 & (DM >= 0.5) & AGE >= 8.5 & (PLT >= 195500) & AGE >= 6.5
-0.0846077427,(AGE < 5.5) & HGB < 10.8500004 & (PLT >= 99000) & (HGB >= 8.05000019) & (DEMEN < 0.5) & (AGE < 6.5)
-0.00285321265,AGE >= 5.5 & HGB < 10.8500004 & (PLT >= 99000) & (HGB >= 8.05000019) & (DEMEN < 0.5) & (AGE < 6.5)
-0.0585347302,HRI < 73 & HGB < 11.5500002 & DM < 0.5 & (HRI < 113) & PLT < 195500 & AGE >= 6.5
0.0498754419,(HRI >= 73) & HGB < 11.5500002 & DM < 0.5 & (HRI < 113) & PLT < 195500 & AGE >= 6.5
-0.0516929217,(HGB < 15.1499996) & (HGB >= 11.5500002) & DM < 0.5 & (HRI < 113) & PLT < 195500 & AGE >= 6.5
0.0368536487,HGB >= 15.1499996 & (HGB >= 11.5500002) & DM < 0.5 & (HRI < 113) & PLT < 195500 & AGE >= 6.5
0.00910885539,HGB < 15.1499996 & (HGB >= 10.75) & (DM >= 0.5) & (HRI < 113) & PLT < 195500 & AGE >= 6.5
0.0893892422,(HGB >= 15.1499996) & (HGB >= 10.75) & (DM >= 0.5) & (HRI < 113) & PLT < 195500 & AGE >= 6.5
-0.0412096195,HRI < 74.5 & (HGB < 15.4499998) & HRI < 101.5 & (AGE < 8.5) & (PLT >= 195500) & AGE >= 6.5
-0.0930495113,(HRI >= 74.5) & (HGB < 15.4499998) & HRI < 101.5 & (AGE < 8.5) & (PLT >= 195500) & AGE >= 6.5
-0.0704282373,(PLT < 394000) & HGB < 14.8500004 & (HRI >= 101.5) & (AGE < 8.5) & (PLT >= 195500) & AGE >= 6.5
0.0392232947,PLT >= 394000 & HGB < 14.8500004 & (HRI >= 101.5) & (AGE < 8.5) & (PLT >= 195500) & AGE >= 6.5
