Quality,RuleText
-0.00431685243,(HRI >= 83) & (SBP >= 4.5) & (HRI < 107.5) & SEX >= 0.5 & BMI >= 2.5 & HTN >= 0.5
0.121249907,HRI < 114 & DBP < 3.5 & HRI >= 107.5 & SEX >= 0.5 & BMI >= 2.5 & HTN >= 0.5
0.0160514582,(HRI >= 114) & DBP < 3.5 & HRI >= 107.5 & SEX >= 0.5 & BMI >= 2.5 & HTN >= 0.5
-0.0997274145,(AGE < 5.5) & (AGE < 6.5) & (AGE < 7.5)
-0.081949234,(SEX < 0.5) & AGE >= 6.5 & (AGE < 7.5)
-0.0865082964,(SBP >= 1.5) & AGE >= 5.5 & (AGE < 6.5) & (AGE < 7.5)
0.0596540943,(AGE < 8.5) & (SBP < 1.5) & (SEX < 0.5) & AGE >= 7.5
0.131983101,HTN < 0.5 & (DBP >= 3.5) & SEX >= 0.5 & AGE >= 7.5
0.0103717716,(DBP >= 1.5) & AGE >= 8.5 & (SBP < 1.5) & (SEX < 0.5) & AGE >= 7.5
-0.0792569742,DM < 0.5 & (AGE < 8.5) & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
0.0774961263,DM < 0.5 & (HTN >= 0.5) & (DBP >= 3.5) & SEX >= 0.5 & AGE >= 7.5
0.0159412101,(DM >= 0.5) & (HTN >= 0.5) & (DBP >= 3.5) & SEX >= 0.5 & AGE >= 7.5
-0.0600801185,HTN < 0.5 & (SEX < 0.5) & SBP < 1.5 & AGE >= 5.5 & (AGE < 6.5) & (AGE < 7.5)
-0.0188239589,(HTN >= 0.5) & (SEX < 0.5) & SBP < 1.5 & AGE >= 5.5 & (AGE < 6.5) & (AGE < 7.5)
-0.0319706053,DM < 0.5 & SEX >= 0.5 & SBP < 1.5 & AGE >= 5.5 & (AGE < 6.5) & (AGE < 7.5)
0.0392470025,(DM >= 0.5) & SEX >= 0.5 & SBP < 1.5 & AGE >= 5.5 & (AGE < 6.5) & (AGE < 7.5)
-0.0241246168,(DBP < 1.5) & (SBP < 3.5) & DM < 0.5 & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
0.0278054867,DBP >= 1.5 & (SBP < 3.5) & DM < 0.5 & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
-0.0517080538,SBP < 4.5 & SBP >= 3.5 & DM < 0.5 & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
-0.0162138101,(SBP >= 4.5) & SBP >= 3.5 & DM < 0.5 & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
0.0210698303,DBP < 1.5 & HTN < 0.5 & (DM >= 0.5) & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
-0.0478902943,(DBP >= 1.5) & HTN < 0.5 & (DM >= 0.5) & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
-0.0183836035,SBP < 3.5 & (HTN >= 0.5) & (DM >= 0.5) & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
0.0638467818,(SBP >= 3.5) & (HTN >= 0.5) & (DM >= 0.5) & SEX >= 0.5 & AGE >= 6.5 & (AGE < 7.5)
-0.0158534851,HTN < 0.5 & DBP < 1.5 & AGE >= 8.5 & (SBP < 1.5) & (SEX < 0.5) & AGE >= 7.5
-0.00641326606,(HTN >= 0.5) & DBP < 1.5 & AGE >= 8.5 & (SBP < 1.5) & (SEX < 0.5) & AGE >= 7.5
-0.0364525318,SBP < 4.5 & (DM >= 0.5) & (AGE < 8.5) & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
0.0508107021,(SBP >= 4.5) & (DM >= 0.5) & (AGE < 8.5) & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
-0.00388199626,SBP < 3.5 & DBP < 1.5 & AGE >= 8.5 & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
-0.100515448,(SBP >= 3.5) & DBP < 1.5 & AGE >= 8.5 & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
-0.00929851178,HTN < 0.5 & (DBP >= 1.5) & AGE >= 8.5 & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
0.0616897233,(HTN >= 0.5) & (DBP >= 1.5) & AGE >= 8.5 & SBP >= 1.5 & (SEX < 0.5) & AGE >= 7.5
0.0779948905,HTN < 0.5 & SBP < 1.5 & (AGE < 8.5) & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
-0.0712952539,(HTN >= 0.5) & SBP < 1.5 & (AGE < 8.5) & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
-0.0319656953,DBP < 1.5 & (SBP >= 1.5) & (AGE < 8.5) & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
0.00868251082,(DBP >= 1.5) & (SBP >= 1.5) & (AGE < 8.5) & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
0.10772194,HTN < 0.5 & DBP < 2.5 & AGE >= 8.5 & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
0.038727846,(HTN >= 0.5) & DBP < 2.5 & AGE >= 8.5 & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
-0.0240123924,DM < 0.5 & (DBP >= 2.5) & AGE >= 8.5 & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
0.0135577843,(DM >= 0.5) & (DBP >= 2.5) & AGE >= 8.5 & DBP < 3.5 & SEX >= 0.5 & AGE >= 7.5
-0.100304998,(SOB < 0.5) & TEMPI < 37.8499985 & (AGE < 6.5)
-0.093737267,(AGE < 5.5) & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0228340887,(TEMPI >= 38.4000015) & SOB >= 0.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.0878034383,(AGE < 8.5) & (TEMPI < 35.8499985) & SOB < 0.5 & AGE >= 6.5
-0.00635747565,AGE >= 8.5 & (TEMPI < 35.8499985) & SOB < 0.5 & AGE >= 6.5
-0.0844824612,TEMPI < 79.1999969 & (AGE < 5.5) & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0084205782,(TEMPI >= 79.1999969) & (AGE < 5.5) & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0357333124,(SEX < 0.5) & AGE >= 5.5 & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.0258096457,SEX >= 0.5 & AGE >= 5.5 & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.026128551,TEMPI < 38.1500015 & TEMPI < 38.4000015 & SOB >= 0.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.102889769,(TEMPI >= 38.1500015) & TEMPI < 38.4000015 & SOB >= 0.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.090834938,(SEX < 0.5) & (AGE < 7.5) & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
0.117697239,TEMPI < 37.4500008 & (TEMPI >= 37.25) & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
0.0188290253,(TEMPI >= 38.3499985) & (TEMPI >= 36.75) & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0413185284,TEMPI < 36.6500015 & TEMPI < 37.0499992 & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
0.113854066,(TEMPI >= 36.6500015) & TEMPI < 37.0499992 & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0673190951,TEMPI < 37.4500008 & (TEMPI >= 37.0499992) & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0182528961,(TEMPI >= 37.4500008) & (TEMPI >= 37.0499992) & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0510314815,TEMPI < 36.6500015 & SEX >= 0.5 & (AGE < 7.5) & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
-0.0113159195,(TEMPI >= 36.6500015) & SEX >= 0.5 & (AGE < 7.5) & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
-0.057331413,TEMPI < 36.6500015 & DM < 0.5 & AGE >= 7.5 & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
-0.0104305483,(TEMPI >= 36.6500015) & DM < 0.5 & AGE >= 7.5 & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
-0.0231075641,(AGE < 8.5) & (DM >= 0.5) & AGE >= 7.5 & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
0.0398479067,AGE >= 8.5 & (DM >= 0.5) & AGE >= 7.5 & TEMPI >= 35.8499985 & SOB < 0.5 & AGE >= 6.5
0.0779907629,(DBP < 1.5) & TEMPI < 36.5499992 & TEMPI < 37.25 & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
-0.0521576889,DBP >= 1.5 & TEMPI < 36.5499992 & TEMPI < 37.25 & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
-0.0960066244,(AGE < 8.5) & (TEMPI >= 36.5499992) & TEMPI < 37.25 & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
-0.0238193087,AGE >= 8.5 & (TEMPI >= 36.5499992) & TEMPI < 37.25 & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
-0.023143148,TEMPI < 38.8499985 & (TEMPI >= 37.4500008) & (TEMPI >= 37.25) & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
0.0495386198,(TEMPI >= 38.8499985) & (TEMPI >= 37.4500008) & (TEMPI >= 37.25) & (SEX < 0.5) & (SOB >= 0.5) & AGE >= 6.5
0.00391877815,TEMPI < 36.25 & TEMPI < 36.4500008 & TEMPI < 36.75 & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
0.0538031049,(TEMPI >= 36.25) & TEMPI < 36.4500008 & TEMPI < 36.75 & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0041320431,TEMPI < 36.6500015 & (TEMPI >= 36.4500008) & TEMPI < 36.75 & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0383048318,(TEMPI >= 36.6500015) & (TEMPI >= 36.4500008) & TEMPI < 36.75 & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
0.0516815744,TEMPI < 37.5499992 & TEMPI < 38.3499985 & (TEMPI >= 36.75) & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
0.104305781,(TEMPI >= 37.5499992) & TEMPI < 38.3499985 & (TEMPI >= 36.75) & SEX >= 0.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0949760303,(HRI < 126.5) & (AGE < 6.5) & TEMPI < 37.75 & (AGE < 7.5)
0.00235990854,HRI >= 126.5 & (AGE < 6.5) & TEMPI < 37.75 & (AGE < 7.5)
-0.0798169225,TEMPI < 36.75 & HRI < 70 & (SBP < 1.5) & AGE >= 7.5
0.0283060707,(TEMPI >= 36.75) & HRI < 70 & (SBP < 1.5) & AGE >= 7.5
-0.0573470592,HRI < 59.5 & HRI < 62.5 & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
0.11041794,(HRI >= 59.5) & HRI < 62.5 & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
-0.00963514205,SBP < 1.5 & (AGE < 5.5) & HRI < 111.5 & (TEMPI >= 37.75) & (AGE < 7.5)
-0.0835162625,(SBP >= 1.5) & (AGE < 5.5) & HRI < 111.5 & (TEMPI >= 37.75) & (AGE < 7.5)
0.0297553521,HRI < 77.5 & AGE >= 5.5 & HRI < 111.5 & (TEMPI >= 37.75) & (AGE < 7.5)
0.00589963188,(AGE < 6.5) & (TEMPI < 37.9500008) & (HRI >= 111.5) & (TEMPI >= 37.75) & (AGE < 7.5)
0.0682712123,AGE >= 6.5 & (TEMPI < 37.9500008) & (HRI >= 111.5) & (TEMPI >= 37.75) & (AGE < 7.5)
0.0384378023,(HTN >= 0.5) & TEMPI >= 37.9500008 & (HRI >= 111.5) & (TEMPI >= 37.75) & (AGE < 7.5)
0.155414954,HRI < 110.5 & (TEMPI < 36.4500008) & (HRI >= 70) & (SBP < 1.5) & AGE >= 7.5
0.0308099817,(HRI >= 110.5) & (TEMPI < 36.4500008) & (HRI >= 70) & (SBP < 1.5) & AGE >= 7.5
0.121533744,HRI >= 97.5 & TEMPI >= 36.4500008 & (HRI >= 70) & (SBP < 1.5) & AGE >= 7.5
0.0453761257,(HRI >= 116) & (AGE < 8.5) & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
-0.0585301183,BMI < 3.5 & HTN < 0.5 & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
-0.0758440867,(BMI < 4.5) & (HRI < 100.5) & (HRI >= 62.5) & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
0.033822313,BMI >= 4.5 & (HRI < 100.5) & (HRI >= 62.5) & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
0.0716298819,SBP < 3.5 & HRI >= 100.5 & (HRI >= 62.5) & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
-0.0635765418,(SBP >= 3.5) & HRI >= 100.5 & (HRI >= 62.5) & AGE >= 6.5 & TEMPI < 37.75 & (AGE < 7.5)
-0.0556347258,(BMI < 3.5) & (HRI >= 77.5) & AGE >= 5.5 & HRI < 111.5 & (TEMPI >= 37.75) & (AGE < 7.5)
0.00941802282,BMI >= 3.5 & (HRI >= 77.5) & AGE >= 5.5 & HRI < 111.5 & (TEMPI >= 37.75) & (AGE < 7.5)
-0.0587828569,HRI < 120.5 & HTN < 0.5 & TEMPI >= 37.9500008 & (HRI >= 111.5) & (TEMPI >= 37.75) & (AGE < 7.5)
-0.011576402,(HRI >= 120.5) & HTN < 0.5 & TEMPI >= 37.9500008 & (HRI >= 111.5) & (TEMPI >= 37.75) & (AGE < 7.5)
0.0383029133,(BMI < 1.5) & (HRI < 97.5) & TEMPI >= 36.4500008 & (HRI >= 70) & (SBP < 1.5) & AGE >= 7.5
-0.0394931063,BMI >= 1.5 & (HRI < 97.5) & TEMPI >= 36.4500008 & (HRI >= 70) & (SBP < 1.5) & AGE >= 7.5
-0.0884416923,(TEMPI < 36.3499985) & HRI < 116 & (AGE < 8.5) & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
-0.0309437867,TEMPI >= 36.3499985 & HRI < 116 & (AGE < 8.5) & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
-0.0206706263,(HRI < 71.5) & TEMPI < 36.1500015 & AGE >= 8.5 & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
0.118086003,HRI >= 71.5 & TEMPI < 36.1500015 & AGE >= 8.5 & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
0.1148149,HRI < 60.5 & (TEMPI >= 36.1500015) & AGE >= 8.5 & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
-0.00937063061,(HRI >= 60.5) & (TEMPI >= 36.1500015) & AGE >= 8.5 & (TEMPI < 37.5499992) & SBP >= 1.5 & AGE >= 7.5
0.0539650097,TEMPI < 37.8499985 & (BMI >= 3.5) & HTN < 0.5 & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
0.0032547228,(TEMPI >= 37.8499985) & (BMI >= 3.5) & HTN < 0.5 & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
0.142974123,HRI < 88.5 & BMI < 2.5 & (HTN >= 0.5) & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
0.0521553569,(HRI >= 88.5) & BMI < 2.5 & (HTN >= 0.5) & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
-0.0340243392,(AGE < 8.5) & (BMI >= 2.5) & (HTN >= 0.5) & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
0.0628951043,AGE >= 8.5 & (BMI >= 2.5) & (HTN >= 0.5) & TEMPI >= 37.5499992 & SBP >= 1.5 & AGE >= 7.5
-0.099754557,HTN < 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.00669428846,(SOB >= 0.5) & (HTN >= 0.5) & TEMPI < 37.8499985 & (AGE < 6.5)
0.102317095,TEMPI < 38.4000015 & SOB >= 0.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0207445547,(TEMPI >= 38.4000015) & SOB >= 0.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0193107966,HRI < 70.5 & (TEMPI >= 37.3499985) & (SOB >= 0.5) & AGE >= 6.5
-0.0871963501,TEMPI < 37.4500008 & SOB < 0.5 & (HTN >= 0.5) & TEMPI < 37.8499985 & (AGE < 6.5)
-0.00691457465,(TEMPI >= 37.4500008) & SOB < 0.5 & (HTN >= 0.5) & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0331733786,(AGE < 5.5) & (HRI < 77.5) & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.0448380075,AGE >= 5.5 & (HRI < 77.5) & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0842877105,HTN < 0.5 & HRI >= 77.5 & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.00925717596,(HTN >= 0.5) & HRI >= 77.5 & (SOB < 0.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.109378695,(HRI >= 63.5) & (HRI < 68.5) & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.0221767705,HRI < 62.5 & (DEMEN < 0.5) & HRI < 108.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0665507689,(HRI >= 62.5) & (DEMEN < 0.5) & HRI < 108.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.0329021215,TEMPI < 37.25 & DEMEN >= 0.5 & HRI < 108.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0721271262,(TEMPI >= 37.25) & DEMEN >= 0.5 & HRI < 108.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.00554971583,(AGE < 7.5) & HTN < 0.5 & (HRI >= 108.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.120525591,AGE >= 7.5 & HTN < 0.5 & (HRI >= 108.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0530256517,(TEMPI < 37.6500015) & (HTN >= 0.5) & (HRI >= 108.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.0393317752,TEMPI >= 37.6500015 & (HTN >= 0.5) & (HRI >= 108.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0132227512,HRI < 66.5 & TEMPI < 36.9500008 & HRI < 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0725899264,(HRI >= 66.5) & TEMPI < 36.9500008 & HRI < 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
0.0510058403,TEMPI < 37.3000031 & (TEMPI >= 36.9500008) & HRI < 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0152871078,(TEMPI >= 37.3000031) & (TEMPI >= 36.9500008) & HRI < 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
0.078746818,TEMPI < 37.3499985 & DEMEN < 0.5 & (HRI >= 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0205091964,(TEMPI >= 37.3499985) & DEMEN < 0.5 & (HRI >= 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
0.0804763287,HRI < 77.5 & (DEMEN >= 0.5) & (HRI >= 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.00658075977,(HRI >= 77.5) & (DEMEN >= 0.5) & (HRI >= 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0528196655,TEMPI < 36.6999969 & HRI < 63.5 & (HRI < 68.5) & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.0715434477,(TEMPI >= 36.6999969) & HRI < 63.5 & (HRI < 68.5) & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.0396855883,HRI < 100 & TEMPI < 36.4500008 & HRI >= 68.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.0892717838,(HRI >= 100) & TEMPI < 36.4500008 & HRI >= 68.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
-0.0540673435,HRI < 98.5 & (TEMPI >= 36.4500008) & HRI >= 68.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.0243375096,(HRI >= 98.5) & (TEMPI >= 36.4500008) & HRI >= 68.5 & TEMPI < 37.3499985 & (SOB >= 0.5) & AGE >= 6.5
0.126238093,(HRI < 91) & (TEMPI < 38.1500015) & (HRI >= 70.5) & (TEMPI >= 37.3499985) & (SOB >= 0.5) & AGE >= 6.5
0.0494540036,HRI >= 91 & (TEMPI < 38.1500015) & (HRI >= 70.5) & (TEMPI >= 37.3499985) & (SOB >= 0.5) & AGE >= 6.5
-0.0197009202,HRI < 96.5 & TEMPI >= 38.1500015 & (HRI >= 70.5) & (TEMPI >= 37.3499985) & (SOB >= 0.5) & AGE >= 6.5
0.0533688068,(HRI >= 96.5) & TEMPI >= 38.1500015 & (HRI >= 70.5) & (TEMPI >= 37.3499985) & (SOB >= 0.5) & AGE >= 6.5
-0.100674093,(AGE < 5.5) & (SOB < 0.5) & (AGE < 6.5)
-0.0874241218,HRI < 99.5 & AGE >= 5.5 & (SOB < 0.5) & (AGE < 6.5)
0.0615421534,HRI < 77.5 & SBP < 1.5 & SOB >= 0.5 & (AGE < 6.5)
-0.0377270952,(HRI >= 77.5) & SBP < 1.5 & SOB >= 0.5 & (AGE < 6.5)
0.0250882339,HRI >= 114.5 & (SBP >= 1.5) & SOB >= 0.5 & (AGE < 6.5)
0.0978277177,AGE >= 7.5 & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 6.5
0.0740824044,SBP < 2.5 & (HRI >= 99.5) & AGE >= 5.5 & (SOB < 0.5) & (AGE < 6.5)
-0.089625977,SBP < 3.5 & (HRI < 114.5) & (SBP >= 1.5) & SOB >= 0.5 & (AGE < 6.5)
0.0924320444,HRI < 102.5 & (HRI >= 100.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0746800676,SBP < 3.5 & (HRI < 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0375834666,(HRI < 89) & (AGE < 7.5) & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 6.5
0.0347042792,HRI >= 89 & (AGE < 7.5) & (SBP < 1.5) & (SOB >= 0.5) & AGE >= 6.5
-0.0803841054,SBP < 10.000001 & (SBP >= 2.5) & (HRI >= 99.5) & AGE >= 5.5 & (SOB < 0.5) & (AGE < 6.5)
-0.0227671172,(SBP >= 10.000001) & (SBP >= 2.5) & (HRI >= 99.5) & AGE >= 5.5 & (SOB < 0.5) & (AGE < 6.5)
0.00436616503,HRI < 91 & (SBP >= 3.5) & (HRI < 114.5) & (SBP >= 1.5) & SOB >= 0.5 & (AGE < 6.5)
-0.0529143885,(HRI >= 91) & (SBP >= 3.5) & (HRI < 114.5) & (SBP >= 1.5) & SOB >= 0.5 & (AGE < 6.5)
0.00397449452,HRI < 62.5 & (DEMEN < 0.5) & HRI < 100.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0737793967,(HRI >= 62.5) & (DEMEN < 0.5) & HRI < 100.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0638695881,HRI < 61.5 & DEMEN >= 0.5 & HRI < 100.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.0384232514,(HRI >= 61.5) & DEMEN >= 0.5 & HRI < 100.5 & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.0719880089,SBP < 1.5 & (HRI >= 102.5) & (HRI >= 100.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
-0.0263113864,(SBP >= 1.5) & (HRI >= 102.5) & (HRI >= 100.5) & (AGE < 8.5) & SOB < 0.5 & AGE >= 6.5
0.0391042046,(HRI < 65.5) & (SBP >= 3.5) & (HRI < 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0493953191,HRI >= 65.5 & (SBP >= 3.5) & (HRI < 73.5) & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.00214292249,SBP < 2.5 & HRI < 85.5 & HRI >= 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
0.0704075173,(SBP >= 2.5) & HRI < 85.5 & HRI >= 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
0.066938445,SBP < 1.5 & (HRI >= 85.5) & HRI >= 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0309513789,(SBP >= 1.5) & (HRI >= 85.5) & HRI >= 73.5 & AGE >= 8.5 & SOB < 0.5 & AGE >= 6.5
-0.0385316424,HRI < 77.5 & (AGE < 7.5) & (HRI < 80.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
0.0689130276,(HRI >= 77.5) & (AGE < 7.5) & (HRI < 80.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
0.019514177,DBP < 1.5 & AGE >= 7.5 & (HRI < 80.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
0.105890714,(DBP >= 1.5) & AGE >= 7.5 & (HRI < 80.5) & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
-0.089208141,DBP < 2.5 & HRI < 84.5 & HRI >= 80.5 & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0208067279,(DBP >= 2.5) & HRI < 84.5 & HRI >= 80.5 & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0190201532,SBP < 2.5 & (HRI >= 84.5) & HRI >= 80.5 & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
0.0419103317,(SBP >= 2.5) & (HRI >= 84.5) & HRI >= 80.5 & SBP >= 1.5 & (SOB >= 0.5) & AGE >= 6.5
-0.0948190093,(SOB < 0.5) & TEMPI < 37.8499985 & (AGE < 6.5)
0.0732521117,HRI < 77.5 & (TEMPI >= 37.8499985) & (AGE < 6.5)
-0.0881864578,(AGE < 5.5) & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0863468722,TEMPI < 38.1500015 & (HRI >= 77.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.0488933474,HRI >= 113.5 & (AGE < 7.5) & TEMPI < 37.1500015 & AGE >= 6.5
0.0594476834,HRI < 79.5 & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
-0.0590793677,HRI < 99.5 & (TEMPI >= 38.1500015) & (HRI >= 77.5) & (TEMPI >= 37.8499985) & (AGE < 6.5)
0.0997311696,(SBP >= 4.5) & AGE >= 8.5 & SOB < 0.5 & (TEMPI >= 37.1500015) & AGE >= 6.5
-0.0467019379,SBP < 3.5 & HRI < 75.5 & (SOB >= 0.5) & (TEMPI >= 37.1500015) & AGE >= 6.5
-0.0746920928,HRI < 101 & (HRI >= 79.5) & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
0.0344826542,(HRI >= 101) & (HRI >= 79.5) & AGE >= 5.5 & SOB >= 0.5 & TEMPI < 37.8499985 & (AGE < 6.5)
